"Simulation 1 x [R = 75m, d = 25m, Regolith = 2m]","Simulation 1 gcorr [R = 75m, d = 25m, Regolith = 2m]","Simulation 1 noise [R = 75m, d = 25m, Regolith = 2m]","Simulation 2 x [R = 75m, d = 30m, Regolith = 2m]","Simulation 2 gcorr [R = 75m, d = 30m, Regolith = 2m]","Simulation 2 noise [R = 75m, d = 30m, Regolith = 2m]","Simulation 3 x [R = 75m, d = 35m, Regolith = 2m]","Simulation 3 gcorr [R = 75m, d = 35m, Regolith = 2m]","Simulation 3 noise [R = 75m, d = 35m, Regolith = 2m]","Simulation 4 x [R = 75m, d = 40m, Regolith = 2m]","Simulation 4 gcorr [R = 75m, d = 40m, Regolith = 2m]","Simulation 4 noise [R = 75m, d = 40m, Regolith = 2m]","Simulation 5 x [R = 75m, d = 45m, Regolith = 2m]","Simulation 5 gcorr [R = 75m, d = 45m, Regolith = 2m]","Simulation 5 noise [R = 75m, d = 45m, Regolith = 2m]"
-823.75,30.615375978069167,-0.03746124967210014,-823.75,30.602587870370797,0.055961831969897506,-823.75,30.6018389302864,-0.08726355808082513,-823.75,30.601094893072343,0.046114624251352945,-823.75,30.600355916956836,-0.019230428735830196
-818.75,30.596957899579266,0.03959545610606291,-818.75,30.584258127214554,-0.03145944119562625,-818.75,30.583499144789375,-0.023216262559582184,-818.75,30.582745138522025,-0.012856542243087903,-818.75,30.581996270732603,-0.008116669610352432
-813.75,30.578661794111575,-0.007838576997137501,-813.75,30.56605003492652,0.008175472630176012,-813.75,30.5652808268209,0.07885660518246254,-813.75,30.564516669899913,-0.0008289113514263835,-813.75,30.56375773070388,-0.047371462301278366
-808.75,30.560488283111674,-0.09195077554474884,-808.75,30.54796421207154,-0.10140828085764303,-808.75,30.547184590352963,0.049916605649014595,-808.75,30.54641009664012,0.04399261229096223,-808.75,30.545640901826985,0.026014175787750816
-803.75,30.54243793305295,0.027684779410462258,-803.75,30.530001222092707,0.03537156223136597,-803.75,30.529210994092246,-0.03982837381746249,-803.75,30.52842597277039,0.028309333942793693,-803.75,30.527646333513136,-0.016632754760962477
-798.75,30.524511258003788,0.017044802837248792,-798.75,30.512161575873208,0.05269318310931725,-798.75,30.511360544036908,0.024113587114313825,-798.75,30.510564799463488,0.055074687839703686,-798.75,30.509774522174627,0.05841032565100449
-793.75,30.506708722078326,-0.008869448448731745,-793.75,30.494445734181745,-0.030888361651355296,-793.75,30.493633695916134,0.023793475962306618,-793.75,30.492827027471144,0.034766476024868924,-793.75,30.49202591365329,-0.02136360725423496
-788.75,30.489030741776777,-0.041427777727599716,-788.75,30.476854110007196,-0.08441100036275878,-788.75,30.476030857519035,-0.0020629621060525923,-788.75,30.475213059447164,-0.025139956113030926,-788.75,30.474400905537973,-0.0022528700530036576
-783.75,30.47147768822076,-0.035607346133271114,-783.75,30.459387070788107,-0.0435717890612498,-783.75,30.458552390917678,0.005897819079959335,-783.75,30.45772325216448,-0.06794591932208735,-783.75,30.456899849375638,-0.020120918731844826
-778.75,30.454049889286825,0.040758410855674554,-778.75,30.44204494053991,0.00929981369768606,-778.75,30.441198614588167,-0.08294606395007675,-778.75,30.440357918629772,0.0029473628903991782,-778.75,30.439523052779816,0.04093340245281519
-773.75,30.436747631644486,0.05008291323676724,-773.75,30.424828001886592,0.03870069298320428,-773.75,30.42396980543534,0.021451121678242514,-773.75,30.423117330101537,0.03467516448959122,-773.75,30.42227078144216,-0.05657236181379455
-768.75,30.419571162701626,0.07698662481051483,-768.75,30.407736497999263,0.056201480887025694,-768.75,30.406866200724387,0.0791643240333449,-768.75,30.40600171801497,-0.055733572136695,-768.75,30.40514326105056,0.026084558053094883
-763.75,30.40252069246197,-0.004952826010848241,-763.75,30.390770634446564,0.015550780912820828,-763.75,30.38988799992368,0.0372661918405364,-763.75,30.389011275817275,-0.011927333452103098,-763.75,30.388140679117427,-0.0551764651704672
-758.75,30.38559639529897,-0.018157622750357053,-758.75,30.37393058096109,0.06441665931342157,-758.75,30.373035366463657,-0.005545797444904532,-758.75,30.3721461607192,0.016940141961708288,-758.75,30.37126318672373,0.06893493431391234
-753.75,30.368798411648623,-0.027070032239431486,-753.75,30.35721647312444,-0.05198410290187461,-753.75,30.356308429413666,-0.049258011305511086,-753.75,30.355406495363777,-0.07432960395010717,-753.75,30.354510900180085,0.061241959737299324
-748.75,30.352126849625737,0.039799907411737695,-748.75,30.340628413975356,0.004156495621269137,-748.75,30.33970728508158,-0.007403549654294431,-748.75,30.338792369417753,-0.02863587302433377,-748.75,30.33788390261002,0.01045553546738523
-743.75,30.335581786566443,0.01354796660293464,-743.75,30.32416647554352,0.0017975593436387275,-743.75,30.323231998538937,-0.027887315795396536,-743.75,30.32230384108792,-0.10160853735044305,-743.75,30.321382245457855,-0.034971522805527934
-738.75,30.3191632705009,0.012618953596288996,-738.75,30.307830700313506,0.0068382478458328955,-738.75,30.306882605075177,-0.09005502067194981,-738.75,30.305940938566412,-0.01431479458354244,-738.75,30.30500594992505,0.04622337247902435
-733.75,30.302871321557934,0.04118755792085757,-733.75,30.29162110261985,0.03684549872922509,-733.75,30.290659111583384,-0.016135632715211148,-733.75,30.289703661406644,0.0075106138059237056,-733.75,30.288755008336917,0.013378796236019308
-728.75,30.286705933306056,0.12551077513458297,-728.75,30.275537669978238,0.07783957523766108,-728.75,30.274561497880853,0.04396366597869254,-728.75,30.27359198183417,0.1025594224420146,-728.75,30.272629385443654,-0.09689726085655354
-723.75,30.270667074032033,0.061685828897726905,-723.75,30.259580364353685,0.024994585120400554,-723.75,30.258589717966903,-0.028216226212711654,-723.75,30.25760584599375,-0.05758921628820693,-723.75,30.256629019657247,0.09465247970111179
-718.75,30.254754687961,0.056328341033523105,-718.75,30.243749123369803,-0.027325844455706932,-718.75,30.24274370122063,0.12511235147685015,-718.75,30.241745175136273,0.0342487407542501,-718.75,30.240753824227582,-0.0648849876559749
-713.75,30.238968696419736,0.0017359474565406628,-713.75,30.22804386146063,0.06432934732875922,-713.75,30.227023353540968,-0.07006057927643647,-713.75,30.226009866747226,0.056031764961207056,-713.75,30.225003688359767,0.0071849266052711
-708.75,30.223308998945907,-0.11005202406911496,-708.75,30.2124644709679,0.01753897178582563,-708.75,30.211428558431656,0.04064566294638591,-708.75,30.210399795619445,-0.04501417734065451,-708.75,30.209378478275042,-0.0007166177784438403
-703.75,30.207775474345073,-0.13978715905339234,-703.75,30.197010823185266,0.010895731739644846,-703.75,30.19595917803238,0.07712188682433957,-703.75,30.194914814871687,-0.024438391713035277,-703.75,30.193878038216972,0.145173137672363
-698.75,30.19236798169842,-0.09756829764234515,-698.75,30.18168276935301,-0.05775772649869221,-698.75,30.18061505409974,-0.058943168230718095,-698.75,30.17955475691616,-0.05085534445382674,-698.75,30.17850219140598,0.06387361286791114
-693.75,30.17708636132207,-0.025509111972706246,-693.75,30.166480141603238,0.07377757930326201,-693.75,30.165396008938195,-0.11293199576193179,-693.75,30.164319434375482,-0.0032706858596455845,-693.75,30.163250740942683,0.04544411027593258
-688.75,30.161930435681043,-0.08689636844118914,-688.75,30.15140275385917,0.028595286128256455,-688.75,30.150301846284112,0.04049454808282962,-688.75,30.149208640951894,0.061177032786476154,-688.75,30.1481234706627,-0.00852104365465795
-683.75,30.146900010259063,0.08171210731999777,-683.75,30.136450402689615,0.011322594238393057,-683.75,30.135332352144477,0.0641909693627703,-683.75,30.13422215225061,0.09858640955361433,-683.75,30.133120145945014,-0.016068648970618073
-678.75,30.13199487438624,-0.04578164583735706,-678.75,30.121622868120216,-0.0851817502139312,-678.75,30.120487295591225,-0.08578294797067396,-678.75,30.11935972655775,0.008816194166064207,-678.75,30.11824051447396,0.06641266171779521
-673.75,30.11721480202576,-0.02159164136312603,-673.75,30.10691991440317,0.006474345950413768,-673.75,30.105766429513693,0.019073369972751265,-673.75,30.104621105575543,-0.00216515616621202,-673.75,30.103484306957924,0.021694924627573817
-668.75,30.102559552522077,0.02656539058270377,-668.75,30.09234129074738,0.0643445468507968,-668.75,30.091169491329808,0.041651148926313164,-668.75,30.090006015115716,-0.03306120511863482,-668.75,30.088851237805045,-0.050026160085291316
-663.75,30.0880288713112,0.03659879669044786,-663.75,30.07788673200959,0.024166924909746184,-663.75,30.0766962036581,0.08310159087874772,-663.75,30.0755141657523,0.01933254245616349,-663.75,30.074341005757613,-0.010340131508008983
-658.75,30.07362249059497,-0.0241036541909159,-658.75,30.063555959348818,-0.0019508793283020938,-658.75,30.062346274951377,-0.057038514966275294,-658.75,30.061145253435342,-0.019565826100378634,-658.75,30.059953294486462,0.089871986424024
-653.75,30.059340129980907,0.005852510896497652,-653.75,30.04934868084484,0.006577417011308995,-653.75,30.048119400093576,0.06518451583967398,-653.75,30.04689896006658,0.07535238229428187,-653.75,30.045687773146078,0.028014571190227235
-648.75,30.0451814970876,-0.0026777626012855593,-648.75,30.03526459208154,-0.06737263367085135,-648.75,30.034015260960274,-0.02890762491422473,-648.75,30.032774954037986,-0.04631451915628848,-648.75,30.031544096891587,-0.014048974849612815
-643.75,30.031146288119192,0.027251302580691885,-643.75,30.021303376697652,0.028740101431678385,-643.75,30.020033526945326,0.024506708614072614,-643.75,30.018772890734656,-0.028050961563464233,-643.75,30.01752190735903,0.02337065971522642
-638.75,30.017234188407425,-0.041529375220814485,-638.75,30.007464706903995,0.1041035466236687,-638.75,30.00617385545267,0.019078240032426738,-638.75,30.004892413002004,0.07486648200857104,-638.75,30.00362083310852,0.02189295485905366
-633.75,30.003444872924206,-0.045211152384543346,-633.75,29.9937482439699,-0.0038571945802341767,-633.75,29.992435892355942,-0.027935444659545124,-633.75,29.9911331515793,0.008171530781529086,-633.75,29.98984049003255,0.030508888261709634
-628.75,29.98977800676542,-0.041555457571306464,-628.75,29.980153638679056,-0.022648585865175833,-628.75,29.978819272425856,-0.016127893362983144,-628.75,29.977494725499533,-0.07355039059801083,-628.75,29.9761804817292,-0.013006139331820639
-623.75,29.9762332456059,0.013960659439073842,-623.75,29.96668053175542,-0.0424686199419827,-623.75,29.965323619726192,0.05371092956494569,-623.75,29.96397674245611,-0.054411863327440115,-623.75,29.962640399840655,0.08746729897010194
-618.75,29.96281023612782,-0.024667974951053415,-618.75,29.953328554260334,-0.041392752395426405,-618.75,29.951948547979296,0.14927573674035194,-618.75,29.950578799137872,0.009961230381750494,-618.75,29.94921982435853,-0.06598209908740109
-613.75,29.949508616422676,-0.005988395351376906,-613.75,29.940097327961823,-0.07858049745891937,-613.75,29.938693660901855,-0.017093128172459907,-613.75,29.93730048153208,-0.0833487654584064,-613.75,29.935918323895432,0.021257187923621065
-608.75,29.936328016367717,-0.0015932411169626466,-608.75,29.926986465676205,-0.016382051043033804,-608.75,29.925558552510875,0.1201692713044221,-608.75,29.92414136519625,-0.001537912295092745,-608.75,29.92273545592363,0.02227988455252512
-603.75,29.923268057977555,-0.08670186862012245,-603.75,29.913995571582895,0.014593032094644787,-603.75,29.912542807401277,0.008728745529675773,-603.75,29.911101015499177,0.05393939182425324,-603.75,29.909670766980927,-0.04775457931781048
-598.75,29.910328355732382,0.0035323477942816265,-598.75,29.901124241513525,0.04597771562014632,-598.75,29.899646000995006,-0.08781167403113208,-598.75,29.898178987831688,0.035980998253419764,-598.75,29.896723792844305,0.02129046170114815
-593.75,29.897508516882162,-0.06047889055691052,-593.75,29.88837206321508,-0.0813670228595539,-593.75,29.886867699762156,-0.07727350765194319,-593.75,29.88537482778686,-0.02999502436659503,-593.75,29.883894058670787,-0.024507004662644077
-588.75,29.88480814172933,-0.018650484948979293,-588.75,29.87573861658828,-0.003131862728144058,-588.75,29.874207461414713,-0.027962881494411312,-588.75,29.872688071310638,-0.00823826040524393,-588.75,29.87118107910652,-0.04951940570043321
-583.75,29.87222682388826,0.0001892570697023847,-583.75,29.863223473900867,0.05754218405614686,-583.75,29.861664835072503,-0.004705922077106613,-583.75,29.860118244821955,0.004347341577304729,-583.75,29.858584358362656,0.05179987960988084
-578.75,29.85976415052496,0.04167875284382766,-578.75,29.850826199977753,-0.0619652113542955,-578.75,29.849239361403093,-0.08773345134407029,-578.75,29.84766486530395,0.006529542246283224,-578.75,29.84610339025997,0.09511879247918431
-573.75,29.84741970257515,0.035109488723603734,-573.75,29.838546352366535,0.030146192395572986,-573.75,29.836930572733895,0.01169580013633307,-573.75,29.835327440364722,-0.01587467012815701,-573.75,29.833737658239983,-0.08326635780728212
-568.75,29.835193054942557,-0.06944527382358727,-568.75,29.826383481480082,0.03575229630486478,-568.75,29.824737993138335,-0.019752763458016086,-568.75,29.823105468268587,-0.060271894704632095,-568.75,29.821486635343597,-0.09065141176415226
-563.75,29.823083776678203,-0.007464373674854079,-563.75,29.814337130716545,-0.029954180050411172,-563.75,29.81266113849521,0.04252751668354178,-563.75,29.810998437937457,0.022264146904090773,-563.75,29.809349784156773,-0.05059256438981157
-558.75,29.811091431140603,0.08446884415395543,-558.75,29.802406836556347,-0.05985858356684022,-558.75,29.800699516522165,-0.04705627174001406,-558.75,29.79900582892234,0.0626514998793703,-558.75,29.79732655672263,0.008889786647448028
-553.75,29.7992155761378,-0.07058880725188062,-553.75,29.790592128637083,-0.0002446499453348104,-553.75,29.788852626782127,-0.03812006041609121,-553.75,29.787127111344407,0.05839798893096696,-553.75,29.78541639441969,0.03787987465579133
-548.75,29.787455764052496,0.058388468602435406,-548.75,29.77889252980706,-0.04720301241057719,-548.75,29.777119960664443,0.03174168176534714,-548.75,29.775361745805917,0.005740172836064919,-548.75,29.773618727805715,0.03537568176892295
-543.75,29.7758115419499,0.04992463827817739,-543.75,29.767307556157,-0.023860902903949363,-543.75,29.76550100133935,-0.06766698172127844,-543.75,29.763709183270525,0.0048132516733150246,-543.75,29.76193297642688,-0.03064009499608333
-538.75,29.76428245167003,0.03282762839656236,-538.75,29.75583671703097,0.06527660624057618,-538.75,29.753995223686548,0.03360548647261603,-538.75,29.75216886491263,0.033097809215348495,-538.75,29.75035854859138,-0.005046933118023199
-533.75,29.752868029904903,-0.02381678680731267,-533.75,29.744479515016817,0.03158482914271064,-533.75,29.74260209419797,0.10465919289195336,-533.75,29.740740221935628,0.029532469070656944,-533.75,29.738894841106948,0.05638930379249777
-528.75,29.741567808261717,-0.11516061569920091,-528.75,29.733235445916847,0.032416313878311474,-528.75,29.73132107085463,-0.0395639454031808,-528.75,29.72942267535896,-0.030026667487794784,-528.75,29.727541238982006,0.0239208569663277
-523.75,29.730381313313206,-0.0943012005001419,-523.75,29.722103998699193,0.06963593501445266,-523.75,29.720151602978177,0.09004056337029308,-523.75,29.71821563577325,0.03980428205241234,-523.75,29.716297115089226,0.010037191098319971
-518.75,29.71930806663569,0.10753441221816613,-518.75,29.711084655430263,-0.037868736761505706,-518.75,29.709093131056445,0.04657722580991865,-518.75,29.707118503063935,0.0015552203731600948,-518.75,29.705161829791365,0.08373649131306739
-513.75,29.708347584837924,-0.0313043675095467,-513.75,29.700176891190438,-0.06838373213372272,-513.75,29.698145086544958,0.029860141541429963,-513.75,29.696130666102867,-0.023471258841450016,-513.75,29.69413473052868,0.02487196821094007
-508.75,29.69749937958073,0.007452604778016285,-508.75,29.689380173972843,0.07211653951486229,-508.75,29.687306891643566,-0.0268191317144159,-508.75,29.68525150240804,-0.010547092011916778,-508.75,29.68321515136736,-0.025154037581842
-503.75,29.686762957590457,-0.00037819834974577406,-503.75,29.678693964567184,0.11027023713568572,-503.75,29.67657795904955,0.05288411326974244,-503.75,29.674480377771587,0.07929056684340288,-503.75,29.672402412508504,-0.052620594765503896
-498.75,29.676137820668217,0.025431554429035483,-498.75,29.668117716430178,-0.017809064397170934,-498.75,29.66595769168815,-0.014337024497189328,-498.75,29.663816645856393,0.04264187056889254,-498.75,29.661695819757682,0.011927032726967627
-493.75,29.66562346569823,0.02166852300362935,-493.75,29.657650875545155,-0.029672882044721974,-493.75,29.655445482421765,0.11118129775460175,-493.75,29.65325964776195,-0.04806166318755764,-493.75,29.651094663954748,-0.002450039595168743
-488.75,29.65521938465816,0.0158244052060366,-488.75,29.64729288027259,-0.07171133707942394,-488.75,29.645040713739846,0.08091137446305993,-488.75,29.642808711560377,-0.006355147537941951,-488.75,29.640598220364232,0.0062109950399555185
-483.75,29.64492506463559,0.022712739690645488,-483.75,29.637043161195113,-0.019622559144316414,-483.75,29.634742757430992,0.0312875286512003,-483.75,29.632463151803957,0.058771301684344704,-483.75,29.63020574802705,0.06560665802348196
-478.75,29.63473998785601,-0.022338727336515457,-478.75,29.626901140961255,0.07010916718476488,-478.75,29.624550974241057,0.031161624323952905,-478.75,29.622222269006407,0.09293717236331794,-478.75,29.619916489074626,-0.015243405057313445
-473.75,29.62466363172745,0.02768286236680926,-473.75,29.616866234131965,-0.03524396577883792,-473.75,29.614464713520317,-0.00013019276902172106,-473.75,29.61208534909997,0.021673473464398678,-473.75,29.60972966800679,-0.013159821344815997
-468.75,29.614695468909165,0.02807335675407028,-468.75,29.606937847036086,-0.07560639248736435,-468.75,29.604483312864303,0.07471753603532914,-468.75,29.602051662872583,0.045895066833170725,-468.75,29.59964449093662,-0.02461354005863778
-463.75,29.604834967413495,-0.006947965102080961,-463.75,29.59711537764264,-0.04210376637991203,-463.75,29.594606097754955,-0.13259307258294029,-463.75,29.592120465389247,-0.048774285768274375,-463.75,29.589660144805208,-0.023194197930447514
-458.75,29.59508159074901,0.00545205846791532,-458.75,29.58739821545642,-0.02619753424593811,-458.75,29.584832381207686,0.1063309904414485,-458.75,29.582290995403344,-0.05332275796000559,-458.75,29.5797757965712,0.004939232025790892
-453.75,29.585434798120556,-0.02075234648225109,-453.75,29.577785741451407,0.013519936209868987,-453.75,29.575161463435915,-0.0011934229632617184,-453.75,29.572562474766734,-0.06696102831690041,-453.75,29.569990592381973,-0.05375030131618278
-448.75,29.575894044698085,-0.11690879050448422,-448.75,29.56827732805118,-0.059072176950368184,-448.75,29.565592631542447,0.07114780705146961,-448.75,29.562934107847013,-0.037074223848509044,-448.75,29.560303656734195,-0.008995530868616422
-443.75,29.566458781973928,0.05867080614848474,-443.75,29.558872339175437,-0.006252739240871108,-443.75,29.556125159252723,0.03301052652804686,-443.75,29.553405080965298,0.035046634874179375,-443.75,29.550714091634845,-0.001889039523517379
-438.75,29.557128458231258,0.023077461534408455,-438.75,29.549570130371627,0.02480435956024192,-438.75,29.546758306708686,0.036561272067991674,-438.75,29.54397456187086,0.004090459462567824,-438.75,29.541220975777737,0.053773093389311424
-433.75,29.547902519148057,0.007571096797584833,-433.75,29.54037004905512,-0.04553158893317762,-433.75,29.537491320342887,-0.0002792109017921589,-433.75,29.53464169927045,0.059553086893605084,-433.75,29.531823363751155,-0.004339164242847616
-428.75,29.538780408572666,0.02603539358388738,-428.75,29.53127143489034,-0.08849097356454586,-428.75,29.528323432863573,0.05744259838962057,-428.75,29.52540562244055,-0.022480606987603416,-428.75,29.522520285303,-0.030400038929482592
-423.75,29.529761569507443,-0.011647149342914408,-423.75,29.52227362034722,0.04836765174298099,-423.75,29.519253863381746,-0.010031771953463177,-423.75,29.516265440950647,-0.0057577930963141795,-423.75,29.513310744688976,-0.006198487688654856
-418.75,29.52084544535249,0.06627047091454606,-418.75,29.513375931481153,0.06900750791206033,-418.75,29.510281817725094,0.002923203890578179,-418.75,29.507220244540438,-0.029201271536731712,-418.75,29.50419372014427,0.03630602686539211
-413.75,29.512031481467453,-0.029709163003462248,-413.75,29.504577688991485,-0.07933087333222719,-413.75,29.50140648899066,-0.08459470650667189,-413.75,29.498269103198115,0.04929878645362121,-413.75,29.49516816352306,0.1333391051010536
-408.75,29.50331912712625,0.0029453090583948984,-408.75,29.495878209628994,-0.0048891544240156105,-408.75,29.492627058402345,0.01154062682653362,-408.75,29.489411067503582,0.08662678615282372,-408.75,29.48623300016658,0.07873310843804189
-403.75,29.494707837956597,-0.08668737949818173,-403.75,29.48727680804029,0.009481207034746862,-403.75,29.483942696556557,0.005240627860738923,-403.75,29.480645169315384,0.0021668374290876456,-403.75,29.47738712907486,0.007798074659225756
-398.75,29.486197078976236,-0.004204653736006586,-398.75,29.47877279915603,0.028796511523787274,-398.75,29.475352565158456,-0.006490701720233584,-398.75,29.471970422899354,0.050764503005106466,-398.75,29.468629423476635,-0.05626590006923132
-393.75,29.477786328368254,-0.04419880183587704,-393.75,29.470365501259742,0.0016429125193244158,-393.75,29.466855819379948,0.03025477962185269,-393.75,29.463385826624936,-0.07235311396132364,-393.75,29.459958731918906,-0.0076685540494633025
-388.75,29.46947508217032,-0.03830134703430363,-388.75,29.46205423990658,-0.003106722743065001,-388.75,29.458451611001905,0.040784272866887517,-388.75,29.45489036538733,0.10905637727646954,-388.75,29.45137388002952,-0.03827324811669614
-383.75,29.461262860098426,0.0037162621670882206,-383.75,29.453838352905652,0.026350381047668917,-383.75,29.450139092548085,0.025402851271935534,-383.75,29.44648301395501,0.0019667991198958033,-383.75,29.442873673147343,0.04371792759339291
-378.75,29.4531492127819,0.006909042525933965,-378.75,29.445717196635336,-0.005107495559288029,-378.75,29.441917422672105,-0.024521261140358117,-378.75,29.438162741498722,-0.08511764600331814,-378.75,29.434456900069954,-0.036177671250449156
-373.75,29.44513373076095,-0.02936380752963827,-373.75,29.43769015403449,0.0523291584347967,-373.75,29.43378577313126,0.021818853062792933,-373.75,29.429928517627133,0.047865853204029876,-373.75,29.42612233823775,-0.0036883084323729182
-368.75,29.436458002970326,0.029987721517222277,-368.75,29.428998358805526,0.011071150825375402,-368.75,29.424985020418106,-0.011848006809387206,-368.75,29.421020968650026,-0.009389859605966312,-368.75,29.41711037196473,-0.04472864921332724
-363.75,29.427120252996758,-0.0383018113336048,-363.75,29.419639793429948,0.05405377192602345,-363.75,29.415512900510013,0.005419406117464025,-363.75,29.411437594404692,-0.05110418326835939,-363.75,29.407418276476307,0.011008691381977341
-358.75,29.417877807462215,-0.012720755095134376,-358.75,29.410371761119848,0.08886773697333844,-358.75,29.40612648716375,0.04698682206356714,-358.75,29.40193525382617,0.09452729395827046,-358.75,29.39780271165132,0.0716559211595629
-353.75,29.408730525420367,-0.0132312464319861,-353.75,29.401193846807107,0.022116754858823626,-353.75,29.3968250872388,0.0339753249263191,-353.75,29.392512988829065,-0.0003597622792074522,-353.75,29.388262468953936,0.036151349699462466
-348.75,29.399678385299055,0.0025511247316245007,-348.75,29.392105734667645,-0.007130559617494194,-348.75,29.38760808648178,-0.014603066688371809,-348.75,29.38316990121898,0.010205989403502015,-348.75,29.378796382237404,0.06653436356646646
-343.75,29.390721517317193,-0.04400083480775809,-343.75,29.383107238767366,0.0008718596558963288,-343.75,29.378474978351235,-0.025215609678969554,-343.75,29.373905179861804,0.09791714774123361,-343.75,29.369403353437846,0.025698790976281468
-338.75,29.381860244728216,-0.016376924757742405,-338.75,29.374198342355697,-0.005177735835125881,-338.75,29.36942540129539,-0.027372429739679863,-338.75,29.36471813613409,-0.034112095216731704,-338.75,29.360082386402606,0.012812296616950498
-333.75,29.373095136557787,0.05351342865740301,-333.75,29.36537924845333,0.03545785729934138,-333.75,29.3604591871049,-0.02121150470301903,-333.75,29.35560825025654,-0.041920160703089654,-333.75,29.350832631438113,0.052811338548953014
-328.75,29.364427075422157,0.06750476852355569,-328.75,29.356650445299376,0.052301635707010796,-328.75,29.35157642387832,0.024591419384721466,-328.75,29.346575232023504,-0.09175460167156228,-328.75,29.341653444070342,0.017216509205033047
-323.75,29.35585734529265,0.012116298278504536,-323.75,29.348012791498462,-0.11048532419126825,-323.75,29.342777538406686,-0.03959647156275608,-323.75,29.337619100707826,-0.05777555562862339,-323.75,29.332544462775438,0.025602087506589533
-318.75,29.347387745881225,-0.04289243680591996,-318.75,29.339467627515756,0.04092801456437262,-318.75,29.33406340458934,-0.07381454563670244,-318.75,29.328740290720727,0.08769850458226663,-318.75,29.323505712233697,-0.0016391015654419684
-313.75,29.33902074290212,-0.001264508054680655,-313.75,29.331016922745707,0.03194378578886844,-313.75,29.325435487061068,-0.06509011497828557,-313.75,29.319939792170285,-0.04022312315721695,-313.75,29.314537741221113,0.05670270162962004
-308.75,29.33075966720012,-0.13027459123078935,-308.75,29.32266347111235,0.0013380926813613908,-308.75,29.316896032938022,0.02752560371529348,-308.75,29.31121933918192,0.005435686104711059,-308.75,29.305641807966644,-0.07448835300177362
-303.75,29.322608981221673,-0.01979492786288581,-303.75,29.314411153643274,-0.09364773825031204,-303.75,29.308448330063335,-0.12621355324324043,-303.75,29.30258166431111,-0.04671405203034032,-303.75,29.296820131264447,0.10024922642402093
-298.75,29.314574639485226,0.006380418229915899,-298.75,29.306265294635995,-0.034351689266649714,-298.75,29.30009705829955,-0.07116064802567844,-298.75,29.29403084553446,-0.023153113807041367,-298.75,29.288076233778224,0.0124891031824554
-293.75,29.306664582110894,0.06641881801669097,-293.75,29.2982331504386,-0.09683817441579937,-293.75,29.291848772803466,0.025689596504540425,-293.75,29.285572784682618,-0.046871764945368294,-293.75,29.27941541634214,-0.005907116713862796
-288.75,29.29888941963103,-0.009952752218844231,-288.75,29.29032458902378,0.042718254565972634,-288.75,29.28371257736059,-0.09195574755914843,-288.75,29.27721587530387,0.06461074593344783,-288.75,29.270845421176002,0.04602213011136305
-283.75,29.29126339748184,0.021222461462453476,-283.75,29.282553048714938,-0.005799983608769512,-283.75,29.275701076010385,0.0011241823152179484,-283.75,29.2689719480833,0.0020063774205928103,-283.75,29.262377372051166,0.00039716330192198965
-278.75,29.28380577714727,0.03335380764216793,-278.75,29.27493691298552,0.03577700205124212,-278.75,29.26783173973352,-0.04477699643941118,-278.75,29.260857630457018,0.07000293721422111,-278.75,29.254027127937647,-0.09145618987860278
-273.75,29.27654285091736,0.012150772361111761,-273.75,29.26750151823336,0.008427977601422753,-273.75,29.26012890491322,-0.051173504110568306,-273.75,29.252896336971144,0.05863482640031249,-273.75,29.245817266545593,-0.025281367377317534
-268.75,29.26951094225903,-0.03899832505927452,-268.75,29.260282146429574,0.045293278362870226,-268.75,29.252626755242087,0.01623123004608459,-268.75,29.245121241857852,0.0023786387770207557,-268.75,29.237780049064586,-0.005385514995043585
-263.75,29.262760977793334,0.007192576809611916,-263.75,29.253328588439537,0.0419917092778817,-263.75,29.245373872597117,0.020290400448315083,-263.75,29.23757981911129,-0.022739554485311377,-263.75,29.22996195118069,0.0042571283804924585
-258.75,29.256365633342998,0.037287978246459796,-258.75,29.246712280024635,-0.08302195115120226,-258.75,29.238440358581286,-0.011715977425429411,-258.75,29.23034095149841,0.04062756538173355,-258.75,29.222430761589102,-0.049450737129014155
-253.75,29.250430816868615,-0.06102137536283789,-253.75,29.240537772205546,-0.025278320077050283,-253.75,29.2319292881313,-0.020344531398472702,-253.75,29.223506369688312,-0.03432611693698147,-253.75,29.215287009035503,-0.016300449566356928
-248.75,29.245114666612857,-0.016571830223871303,-248.75,29.234961711354984,0.017313684349641305,-248.75,29.22599567052868,-0.0006775029148176567,-248.75,29.2172295969218,-0.01852153328587885,-248.75,29.20868289350679,-0.0013160053249142013
-243.75,29.240659880197345,0.04145857907502025,-243.75,29.230225136813203,0.012717930980234313,-243.75,29.220878726565616,-0.025046043269785795,-243.75,29.211748209188414,0.005162279355188533,-243.75,29.20285453300017,-0.06445386667292582
-238.75,29.237449822906683,0.054002415963812944,-238.75,29.22670952189158,-0.0013813982019203507,-238.75,29.216957912098867,0.03348418071180432,-238.75,29.207439846200216,-0.00026268862306870206,-238.75,29.19817796686899,-0.026802343837828552
-233.75,29.23610465990655,-0.04890458492381085,-233.75,29.22503273641528,-0.09634320793946344,-233.75,29.214848882185574,-0.04219476009238586,-233.75,29.2049181855093,0.02541925336783244,-233.75,29.19526514823031,-0.007417515375618765
