x,g
-1046.75,31.644646835051148
-1044.75,31.636117213883594
-1042.75,31.627580267320383
-1040.75,31.619036612831355
-1038.75,31.610486855693317
-1036.75,31.601931589217855
-1034.75,31.593371394974508
-1032.75,31.584806843009762
-1030.75,31.576238492062192
-1028.75,31.567666889773452
-1026.75,31.55909257289528
-1024.75,31.550516067492776
-1022.75,31.541937889143707
-1020.75,31.5333585431344
-1018.75,31.524778524651662
-1016.75,31.516198318971202
-1014.75,31.50761840164272
-1012.75,31.49903923867121
-1010.75,31.49046128669532
-1008.75,31.481884993161795
-1006.75,31.473310796497195
-1004.75,31.46473912627603
-1002.75,31.456170403386206
-1000.75,31.447605040190744
-998.75,31.43904344068676
-996.75,31.43048600066199
-994.75,31.42193310784725
-992.75,31.413385142067387
-990.75,31.404842475388115
-988.75,31.396305472261066
-986.75,31.387774489665663
-984.75,31.379249877248395
-982.75,31.370731977459695
-980.75,31.362221125687768
-978.75,31.35371765039058
-976.75,31.345221873224844
-974.75,31.33673410917287
-972.75,31.328254666666865
-970.75,31.31978384771094
-968.75,31.311321948001126
-966.75,31.30286925704263
-964.75,31.294426058265433
-962.75,31.285992629137244
-960.75,31.277569241274687
-958.75,31.269156160552214
-956.75,31.26075364720911
-954.75,31.252361955954395
-952.75,31.243981336069915
-950.75,31.235612031511153
-948.75,31.22725428100687
-946.75,31.218908318155815
-944.75,31.210574371522828
-942.75,31.202252664732
-940.75,31.193943416559215
-938.75,31.185646841022056
-936.75,31.17736314746824
-934.75,31.169092540663097
-932.75,31.160835220874294
-930.75,31.152591383955865
-928.75,31.144361221430337
-926.75,31.136144920569198
-924.75,31.127942664472226
-922.75,31.119754632145046
-920.75,31.111580998575207
-918.75,31.103421934807315
-916.75,31.09527760801605
-914.75,31.08714818157839
-912.75,31.079033815144363
-910.75,31.07093466470629
-908.75,31.062850882666915
-906.75,31.054782617906394
-904.75,31.04673001584756
-902.75,31.03869321852075
-900.75,31.03067236462648
-898.75,31.02266758959776
-896.75,31.01467902566105
-894.75,31.006706801895696
-892.75,30.998751044292774
-890.75,30.990811875812515
-888.75,30.98288941644082
-886.75,30.97498378324487
-884.75,30.96709509042714
-882.75,30.959223449379245
-880.75,30.951368968733938
-878.75,30.94353175441693
-876.75,30.935711909697197
-874.75,30.92790953523658
-872.75,30.920124729138372
-870.75,30.91235758699524
-868.75,30.904608201935837
-866.75,30.896876664671172
-864.75,30.889163063539442
-862.75,30.881467484550527
-860.75,30.873790011429474
-858.75,30.866130725659218
-856.75,30.85848970652249
-854.75,30.850867031143064
-852.75,30.843262774525886
-850.75,30.8356770095971
-848.75,30.828109807242814
-846.75,30.82056123634715
-844.75,30.81303136383002
-842.75,30.805520254683767
-840.75,30.798027972009386
-838.75,30.790554577052028
-836.75,30.78310012923566
-834.75,30.77566468619762
-832.75,30.768248303821682
-830.75,30.760851036271422
-828.75,30.753472936022412
-826.75,30.746114053893802
-824.75,30.73877443907984
-822.75,30.731454139180105
-820.75,30.72415320022984
-818.75,30.716871666729165
-816.75,30.70960958167223
-814.75,30.702366986575516
-812.75,30.695143921505668
-810.75,30.687940425107104
-808.75,30.680756534628667
-806.75,30.67359228594994
-804.75,30.66644771360758
-802.75,30.659322850820065
-800.75,30.652217729513335
-798.75,30.645132380344695
-796.75,30.638066832727407
-794.75,30.63102111485372
-792.75,30.623995253718576
-790.75,30.616989275142007
-788.75,30.610003203791496
-786.75,30.603037063204155
-784.75,30.59609087580779
-782.75,30.589164662942377
-780.75,30.58225844488066
-778.75,30.57537224084839
-776.75,30.56850606904461
-774.75,30.561659946660754
-772.75,30.554833889900255
-770.75,30.548027913997394
-768.75,30.541242033235626
-766.75,30.534476260965846
-764.75,30.527730609624392
-762.75,30.521005090750258
-760.75,30.51429971500262
-758.75,30.507614492177236
-756.75,30.500949431223578
-754.75,30.494304540260543
-752.75,30.487679826592665
-750.75,30.48107529672572
-748.75,30.474490956381906
-746.75,30.467926810515067
-744.75,30.46138286332548
-742.75,30.454859118274157
-740.75,30.448355578097168
-738.75,30.441872244819525
-736.75,30.43540911976883
-734.75,30.42896620358904
-732.75,30.422543496252896
-730.75,30.416140997075548
-728.75,30.409758704726773
-726.75,30.403396617243494
-724.75,30.397054732041962
-722.75,30.390733045929714
-720.75,30.384431555117107
-718.75,30.378150255229095
-716.75,30.371889141315915
-714.75,30.365648207864794
-712.75,30.35942744881013
-710.75,30.35322685754439
-708.75,30.347046426928408
-706.75,30.34088614930143
-704.75,30.33474601649125
-702.75,30.328626019823815
-700.75,30.322526150132735
-698.75,30.316446397768747
-696.75,30.31038675260864
-694.75,30.304347204064467
-692.75,30.29832774109215
-690.75,30.29232835219999
-688.75,30.28634902545738
-686.75,30.28038974850243
-684.75,30.27445050855056
-682.75,30.268531292401985
-680.75,30.26263208644958
-678.75,30.25675287668627
-676.75,30.250893648712303
-674.75,30.245054387742563
-672.75,30.239235078613337
-670.75,30.233435705789294
-668.75,30.227656253370064
-666.75,30.221896705096725
-664.75,30.21615704435817
-662.75,30.21043725419712
-660.75,30.204737317316372
-658.75,30.19905721608443
-656.75,30.193396932541315
-654.75,30.187756448403952
-652.75,30.182135745071694
-650.75,30.176534803631668
-648.75,30.1709536048633
-646.75,30.165392129244054
-644.75,30.15985035695349
-642.75,30.15432826787818
-640.75,30.148825841616304
-638.75,30.143343057481808
-636.75,30.137879894508472
-634.75,30.132436331454247
-632.75,30.12701234680488
-630.75,30.121607918777823
-628.75,30.116223025325674
-626.75,30.11085764413974
-624.75,30.10551175265325
-622.75,30.100185328044564
-620.75,30.094878347240137
-618.75,30.08959078691734
-616.75,30.084322623507454
-614.75,30.07907383319766
-612.75,30.07384439193399
-610.75,30.06863427542342
-608.75,30.063443459135822
-606.75,30.05827191830617
-604.75,30.05311962793605
-602.75,30.04798656279575
-600.75,30.042872697425313
-598.75,30.03777800613615
-596.75,30.032702463012154
-594.75,30.027646041910575
-592.75,30.022608716463264
