x,g
-793.0,30.780119555537606
-791.0,30.773076292538303
-789.0,30.766053242342384
-787.0,30.7590504288065
-785.0,30.75206787470033
-783.0,30.745105601727904
-781.0,30.738163630548414
-779.0,30.73124198079708
-777.0,30.724340671105324
-775.0,30.717459719120335
-773.0,30.710599141525048
-771.0,30.70375895405696
-769.0,30.696939171527145
-767.0,30.690139807838584
-765.0,30.683360876004496
-763.0,30.676602388165943
-761.0,30.669864355609693
-759.0,30.66314678878498
-757.0,30.65644969732075
-755.0,30.649773090042018
-753.0,30.64311697498639
-751.0,30.63648135941987
-749.0,30.629866249852604
-747.0,30.62327165205446
-745.0,30.616697571069974
-743.0,30.610144011233572
-741.0,30.603610976183788
-739.0,30.597098468877945
-737.0,30.590606491606106
-735.0,30.584135046005105
-733.0,30.577684133071873
-731.0,30.571253753177263
-729.0,30.564843906078668
-727.0,30.55845459093327
-725.0,30.552085806310654
-723.0,30.545737550205164
-721.0,30.539409820048295
-719.0,30.53310261272043
-717.0,30.526815924562996
-715.0,30.5205497513898
-713.0,30.514304088498463
-711.0,30.508078930681652
-709.0,30.501874272238076
-707.0,30.495690106983254
-705.0,30.48952642825998
-703.0,30.48338322894903
-701.0,30.477260501479098
-699.0,30.471158237837134
-697.0,30.465076429577827
-695.0,30.459015067833704
-693.0,30.45297414332437
-691.0,30.446953646366037
-689.0,30.440953566880616
-687.0,30.43497389440477
-685.0,30.429014618098854
-683.0,30.42307572675551
-681.0,30.417157208808206
-679.0,30.41125905233991
-677.0,30.405381245091
-675.0,30.399523774467625
-673.0,30.39368662754946
-671.0,30.38786979109786
-669.0,30.382073251563135
-667.0,30.376296995092538
-665.0,30.37054100753731
-663.0,30.3648052744602
-661.0,30.359089781142554
-659.0,30.353394512591425
-657.0,30.34771945354637
-655.0,30.34206458848621
-653.0,30.336429901635974
-651.0,30.330815376973135
-649.0,30.3252209982341
-647.0,30.319646748920896
-645.0,30.314092612306755
-643.0,30.308558571442845
-641.0,30.30304460916376
-639.0,30.29755070809376
-637.0,30.292076850652435
-635.0,30.28662301906035
-633.0,30.281189195344524
-631.0,30.275775361344262
-629.0,30.27038149871629
-627.0,30.26500758893999
-625.0,30.259653613322772
-623.0,30.254319553005026
-621.0,30.249005388965383
-619.0,30.24371110202536
-617.0,30.23843667285427
-615.0,30.233182081974245
-613.0,30.227947309764392
-611.0,30.22273233646598
-609.0,30.217537142186515
-607.0,30.212361706904286
-605.0,30.207206010472802
-603.0,30.202070032624952
-601.0,30.19695375297725
-599.0,30.191857151033993
-597.0,30.186780206191266
-595.0,30.181722897740922
-593.0,30.17668520487452
-591.0,30.171667106687014
-589.0,30.1666685821809
-587.0,30.161689610269477
-585.0,30.156730169780698
-583.0,30.151790239460784
-581.0,30.146869797977654
-579.0,30.14196882392431
-577.0,30.137087295822443
-575.0,30.132225192125524
-573.0,30.127382491222168
-571.0,30.122559171439356
-569.0,30.11775521104556
-567.0,30.11297058825394
-565.0,30.10820528122509
-563.0,30.10345926807037
-561.0,30.098732526854683
-559.0,30.094025035599255
-557.0,30.089336772284728
-555.0,30.084667714853623
-553.0,30.080017841213326
-551.0,30.075387129238624
-549.0,30.070775556774354
-547.0,30.066183101638043
-545.0,30.061609741622352
-543.0,30.057055454497664
-541.0,30.05252021801451
-539.0,30.048004009905917
-537.0,30.04350680788976
-535.0,30.03902858967123
-533.0,30.034569332944866
-531.0,30.030129015396952
-529.0,30.025707614707702
-527.0,30.02130510855342
-525.0,30.016921474608505
-523.0,30.01255669054771
-521.0,30.008210734047886
-519.0,30.003883582790305
-517.0,29.99957521446254
-515.0,29.99528560676025
-513.0,29.99101473738906
-511.0,29.986762584066813
-509.0,29.982529124524834
-507.0,29.978314336510156
-505.0,29.974118197787064
-503.0,29.969940686138877
-501.0,29.965781779369618
-499.0,29.961641455305735
-497.0,29.957519691797724
-495.0,29.95341646672166
-493.0,29.94933175798082
-491.0,29.945265543507325
-489.0,29.941217801263388
-487.0,29.9371885092431
-485.0,29.93317764547369
-483.0,29.929185188017144
